type,ambient_temperature,battery_id,test_id,Capacity
discharge,24,B0033,364,1.415099955
charge,24,B0033,365,
discharge,24,B0033,366,1.383632374
impedance,24,B0033,367,
charge,24,B0033,368,
impedance,24,B0033,369,
discharge,24,B0033,370,1.370540289
charge,24,B0033,371,
discharge,24,B0033,372,1.355704257
charge,24,B0033,373,
discharge,24,B0033,374,1.357838579
charge,24,B0033,375,
discharge,24,B0033,376,1.360908398
charge,24,B0033,377,
discharge,24,B0033,378,1.349562655
impedance,24,B0033,379,
charge,24,B0033,380,
impedance,24,B0033,381,
discharge,24,B0033,382,1.188887713
impedance,24,B0033,383,
charge,24,B0033,384,
impedance,24,B0033,385,
discharge,24,B0033,386,1.504149393
charge,24,B0033,387,
discharge,24,B0033,388,1.489908864
charge,24,B0033,389,
discharge,24,B0033,390,1.475330179
charge,24,B0033,391,
discharge,24,B0033,392,1.459830765
charge,24,B0033,393,
discharge,24,B0033,394,1.447416906
impedance,24,B0033,395,
charge,24,B0033,396,
impedance,24,B0033,397,
discharge,24,B0033,398,1.467632367
charge,24,B0033,399,
discharge,24,B0033,400,1.441552493
charge,24,B0033,401,
discharge,24,B0033,402,1.418392874
charge,24,B0033,403,
discharge,24,B0033,404,1.403182484
charge,24,B0033,405,
discharge,24,B0033,406,1.391110466
impedance,24,B0033,407,
charge,24,B0033,408,
impedance,24,B0033,409,
discharge,24,B0033,410,1.408601996
charge,24,B0033,411,
discharge,24,B0033,412,1.41377089
charge,24,B0033,413,
discharge,24,B0033,414,1.412472235
charge,24,B0033,415,
discharge,24,B0033,416,1.383190003
charge,24,B0033,417,
discharge,24,B0033,418,1.364609811
impedance,24,B0033,419,
charge,24,B0033,420,
impedance,24,B0033,421,
discharge,24,B0033,422,1.369751366
charge,24,B0033,423,
discharge,24,B0033,424,1.386794691
charge,24,B0033,425,
discharge,24,B0033,426,1.391861588
charge,24,B0033,427,
discharge,24,B0033,428,1.377162352
charge,24,B0033,429,
discharge,24,B0033,430,1.359952536
impedance,24,B0033,431,
charge,24,B0033,432,
impedance,24,B0033,433,
discharge,24,B0033,434,1.379779043
impedance,24,B0033,435,
charge,24,B0033,436,
impedance,24,B0033,437,
discharge,24,B0033,438,1.363137366
charge,24,B0033,439,
discharge,24,B0033,440,1.365229523
charge,24,B0033,441,
discharge,24,B0033,442,1.349862069
charge,24,B0033,443,
discharge,24,B0033,444,1.352950417
charge,24,B0033,445,
discharge,24,B0033,446,1.353574054
impedance,24,B0033,447,
charge,24,B0033,448,
impedance,24,B0033,449,
discharge,24,B0033,450,1.343222518
charge,24,B0033,451,
discharge,24,B0033,452,1.341208177
charge,24,B0033,453,
discharge,24,B0033,454,1.327738997
charge,24,B0033,455,
discharge,24,B0033,456,1.3297789
charge,24,B0033,457,
discharge,24,B0033,458,1.335604503
impedance,24,B0033,459,
charge,24,B0033,460,
impedance,24,B0033,461,
discharge,24,B0033,462,1.317748969
charge,24,B0033,463,
discharge,24,B0033,464,1.317605472
charge,24,B0033,465,
discharge,24,B0033,466,1.318527952
charge,24,B0033,467,
discharge,24,B0033,468,1.321539727
charge,24,B0033,469,
discharge,24,B0033,470,1.304661537
impedance,24,B0033,471,
charge,24,B0033,472,
impedance,24,B0033,473,
discharge,24,B0033,474,1.328032477
charge,24,B0033,475,
discharge,24,B0033,476,1.363454977
charge,24,B0033,477,
discharge,24,B0033,478,1.329131675
charge,24,B0033,479,
discharge,24,B0033,480,1.312420109
charge,24,B0033,481,
discharge,24,B0033,482,1.31528255
impedance,24,B0033,483,
charge,24,B0033,484,
impedance,24,B0033,485,
impedance,43,B0030,0,
discharge,43,B0030,1,1.65607061
charge,43,B0030,2,
discharge,43,B0030,3,1.781554875
charge,43,B0030,4,
discharge,43,B0030,5,1.761969228
charge,43,B0030,6,
discharge,43,B0030,7,1.751755032
charge,43,B0030,8,
discharge,43,B0030,9,1.738168807
impedance,43,B0030,10,
charge,43,B0030,11,
impedance,43,B0030,12,
discharge,43,B0030,13,1.750674529
charge,43,B0030,14,
discharge,43,B0030,15,1.749104765
charge,43,B0030,16,
discharge,43,B0030,17,1.725254403
charge,43,B0030,18,
discharge,43,B0030,19,1.711262137
charge,43,B0030,20,
discharge,43,B0030,21,1.699041839
impedance,43,B0030,22,
charge,43,B0030,23,
impedance,43,B0030,24,
discharge,43,B0030,25,1.718577004
charge,43,B0030,26,
discharge,43,B0030,27,1.703247229
charge,43,B0030,28,
discharge,43,B0030,29,1.689458045
charge,43,B0030,30,
discharge,43,B0030,31,1.675613629
charge,43,B0030,32,
discharge,43,B0030,33,1.671840714
impedance,43,B0030,34,
charge,43,B0030,35,
impedance,43,B0030,36,
discharge,43,B0030,37,1.723305668
charge,43,B0030,38,
discharge,43,B0030,39,1.709207291
charge,43,B0030,40,
discharge,43,B0030,41,1.684001734
charge,43,B0030,42,
discharge,43,B0030,43,1.668986988
charge,43,B0030,44,
discharge,43,B0030,45,1.662068936
impedance,43,B0030,46,
charge,43,B0030,47,
impedance,43,B0030,48,
discharge,43,B0030,49,1.668704963
charge,43,B0030,50,
discharge,43,B0030,51,1.652762184
charge,43,B0030,52,
discharge,43,B0030,53,1.648481366
charge,43,B0030,54,
discharge,43,B0030,55,1.630740644
charge,43,B0030,56,
discharge,43,B0030,57,1.62323023
impedance,43,B0030,58,
charge,43,B0030,59,
impedance,43,B0030,60,
discharge,43,B0030,61,1.654190654
charge,43,B0030,62,
discharge,43,B0030,63,1.638514397
charge,43,B0030,64,
discharge,43,B0030,65,1.618847673
charge,43,B0030,66,
discharge,43,B0030,67,1.613421227
charge,43,B0030,68,
discharge,43,B0030,69,1.60664436
impedance,43,B0030,70,
charge,43,B0030,71,
impedance,43,B0030,72,
discharge,43,B0030,73,1.613838788
charge,43,B0030,74,
discharge,43,B0030,75,1.596329501
charge,43,B0030,76,
discharge,43,B0030,77,1.589078587
charge,43,B0030,78,
discharge,43,B0030,79,1.580548143
charge,43,B0030,80,
discharge,43,B0030,81,1.584613105
impedance,43,B0030,82,
charge,43,B0030,83,
impedance,43,B0030,84,
discharge,43,B0030,85,1.593665122
charge,43,B0030,86,
discharge,43,B0030,87,1.584987413
charge,43,B0030,88,
discharge,43,B0030,89,1.578706497
charge,43,B0030,90,
discharge,43,B0030,91,1.570705516
charge,43,B0030,92,
discharge,43,B0030,93,1.562780404
impedance,43,B0030,94,
charge,43,B0030,95,
impedance,43,B0030,96,
discharge,4,B0041,0,0.055620244
charge,4,B0041,1,
impedance,24,B0041,2,
discharge,4,B0041,3,0.055697473
charge,4,B0041,4,
discharge,4,B0041,5,0.055839016
charge,4,B0041,6,
discharge,4,B0041,7,0.05614806
charge,4,B0041,8,
discharge,4,B0041,9,0.056470532
charge,4,B0041,10,
discharge,4,B0041,11,0.044092292
impedance,24,B0041,12,
charge,4,B0041,13,
impedance,24,B0041,14,
discharge,4,B0041,15,0.056771913
charge,4,B0041,16,
discharge,4,B0041,17,0.056938377
charge,4,B0041,18,
discharge,4,B0041,19,0.044401484
charge,4,B0041,20,
discharge,4,B0041,21,0.044634358
charge,4,B0041,22,
discharge,4,B0041,23,0.044798722
impedance,24,B0041,24,
charge,4,B0041,25,
impedance,24,B0041,26,
discharge,4,B0041,27,0.046708988
charge,4,B0041,28,
discharge,4,B0041,29,0.044953715
charge,4,B0041,30,
discharge,4,B0041,31,0.045219329
charge,4,B0041,32,
discharge,4,B0041,33,0.045402224
charge,4,B0041,34,
discharge,4,B0041,35,0.045679012
impedance,24,B0041,36,
charge,4,B0041,37,
impedance,24,B0041,38,
discharge,4,B0041,39,0.045520803
charge,4,B0041,40,
discharge,4,B0041,41,0.045728541
charge,4,B0041,42,
discharge,4,B0041,43,0.045860512
charge,4,B0041,44,
discharge,4,B0041,45,0.045983556
charge,4,B0041,46,
discharge,4,B0041,47,0.046128763
impedance,24,B0041,48,
charge,4,B0041,49,
impedance,24,B0041,50,
discharge,4,B0041,51,0.046371455
impedance,24,B0041,52,
charge,4,B0041,53,
impedance,24,B0041,54,
discharge,4,B0041,55,0.046423854
charge,4,B0041,56,
discharge,4,B0041,57,0.04657947
charge,4,B0041,58,
discharge,4,B0041,59,0.046726009
charge,4,B0041,60,
discharge,4,B0041,61,0.046863472
charge,4,B0041,62,
discharge,4,B0041,63,0.04712307
impedance,24,B0041,64,
charge,4,B0041,65,
impedance,24,B0041,66,
discharge,4,B0041,67,0.047089686
charge,4,B0041,68,
discharge,4,B0041,69,0.04716817
charge,4,B0041,70,
discharge,4,B0041,71,0.047416623
charge,4,B0041,72,
discharge,4,B0041,73,0.047473658
charge,4,B0041,74,
discharge,4,B0041,75,0.047671072
impedance,24,B0041,76,
charge,4,B0041,77,
impedance,24,B0041,78,
discharge,4,B0041,79,0.047756149
charge,4,B0041,80,
discharge,4,B0041,81,0.047833691
charge,4,B0041,82,
discharge,4,B0041,83,0.047922817
charge,4,B0041,84,
discharge,4,B0041,85,0.048108025
charge,4,B0041,86,
discharge,4,B0041,87,0.048087827
impedance,24,B0041,88,
charge,4,B0041,89,
impedance,24,B0041,90,
discharge,4,B0041,91,0.048422619
charge,4,B0041,92,
discharge,4,B0041,93,0.047986495
charge,4,B0041,94,
discharge,4,B0041,95,0.048221752
charge,4,B0041,96,
discharge,4,B0041,97,0.047877316
charge,4,B0041,98,
discharge,4,B0041,99,0.048290321
impedance,24,B0041,100,
charge,4,B0041,101,
impedance,24,B0041,102,
discharge,4,B0041,103,1.215649409
impedance,24,B0041,104,
charge,4,B0041,105,
impedance,24,B0041,106,
discharge,4,B0041,107,1.147641632
charge,4,B0041,108,
discharge,4,B0041,109,1.119457453
charge,4,B0041,110,
discharge,4,B0041,111,1.084132564
charge,4,B0041,112,
discharge,4,B0041,113,1.060778423
charge,4,B0041,114,
discharge,4,B0041,115,1.017031287
impedance,24,B0041,116,
charge,4,B0041,117,
impedance,24,B0041,118,
discharge,4,B0041,119,1.0000375
charge,4,B0041,120,
discharge,4,B0041,121,0.991506495
charge,4,B0041,122,
discharge,4,B0041,123,0.965564443
charge,4,B0041,124,
discharge,4,B0041,125,0.938331196
charge,4,B0041,126,
discharge,4,B0041,127,0.929890339
impedance,24,B0041,128,
charge,4,B0041,129,
impedance,24,B0041,130,
discharge,4,B0041,131,0.90721174
charge,4,B0041,132,
discharge,4,B0041,133,0.917687068
charge,4,B0041,134,
discharge,4,B0041,135,0.915743072
charge,4,B0041,136,
discharge,4,B0041,137,0.911166269
charge,4,B0041,138,
discharge,4,B0041,139,0.896890144
impedance,24,B0041,140,
charge,4,B0041,141,
impedance,24,B0041,142,
discharge,4,B0041,143,0.886213347
charge,4,B0041,144,
discharge,4,B0041,145,0.893112414
charge,4,B0041,146,
discharge,4,B0041,147,0.880898507
charge,4,B0041,148,
discharge,4,B0041,149,0.879887938
charge,4,B0041,150,
discharge,4,B0041,151,0.868234754
impedance,24,B0041,152,
charge,4,B0041,153,
impedance,24,B0041,154,
discharge,4,B0041,155,0.844356949
charge,4,B0041,156,
discharge,4,B0041,157,0.86570932
charge,4,B0041,158,
discharge,4,B0041,159,0.848696904
charge,4,B0041,160,
discharge,4,B0041,161,0.836494843
charge,4,B0041,162,
impedance,24,B0027,0,
charge,24,B0027,1,
impedance,24,B0027,2,
discharge,24,B0027,3,1.823307774
charge,24,B0027,4,
discharge,24,B0027,5,1.814238465
charge,24,B0027,6,
discharge,24,B0027,7,1.812859679
charge,24,B0027,8,
discharge,24,B0027,9,1.814424245
charge,24,B0027,10,
discharge,24,B0027,11,1.812800334
impedance,24,B0027,12,
charge,24,B0027,13,
impedance,24,B0027,14,
discharge,24,B0027,15,1.79460387
impedance,24,B0027,16,
charge,24,B0027,17,
impedance,24,B0027,18,
discharge,24,B0027,19,1.816519171
charge,24,B0027,20,
charge,24,B0027,21,
discharge,24,B0027,22,1.819833557
charge,24,B0027,23,
discharge,24,B0027,24,1.816980986
charge,24,B0027,25,
discharge,24,B0027,26,1.804760271
impedance,24,B0027,27,
charge,24,B0027,28,
impedance,24,B0027,29,
discharge,24,B0027,30,1.802177888
impedance,24,B0027,31,
charge,24,B0027,32,
impedance,24,B0027,33,
discharge,24,B0027,34,1.810054376
charge,24,B0027,35,
discharge,24,B0027,36,1.81916187
charge,24,B0027,37,
discharge,24,B0027,38,1.806344581
charge,24,B0027,39,
discharge,24,B0027,40,1.812000638
charge,24,B0027,41,
discharge,24,B0027,42,1.80923857
impedance,24,B0027,43,
charge,24,B0027,44,
impedance,24,B0027,45,
discharge,24,B0027,46,1.782071772
impedance,24,B0027,47,
charge,24,B0027,48,
impedance,24,B0027,49,
discharge,24,B0027,50,1.814550456
charge,24,B0027,51,
discharge,24,B0027,52,1.809153485
charge,24,B0027,53,
discharge,24,B0027,54,1.806555151
charge,24,B0027,55,
discharge,24,B0027,56,1.802401656
charge,24,B0027,57,
discharge,24,B0027,58,1.796433168
impedance,24,B0027,59,
charge,24,B0027,60,
impedance,24,B0027,61,
impedance,24,B0027,62,
charge,24,B0027,63,
impedance,24,B0027,64,
discharge,24,B0027,65,1.808803693
charge,24,B0027,66,
discharge,24,B0027,67,1.791552775
charge,24,B0027,68,
discharge,24,B0027,69,1.785337519
charge,24,B0027,70,
discharge,24,B0027,71,1.79320921
charge,24,B0027,72,
discharge,24,B0027,73,1.787309771
impedance,24,B0027,74,
charge,24,B0027,75,
impedance,24,B0027,76,
discharge,24,B0027,77,1.770092625
impedance,24,B0027,78,
charge,24,B0027,79,
charge,22,B0044,0,
impedance,24,B0044,1,
discharge,22,B0044,2,1.686525555
charge,22,B0044,3,
discharge,22,B0044,4,1.662460653
charge,22,B0044,5,
discharge,22,B0044,6,1.653401076
charge,22,B0044,7,
discharge,22,B0044,8,1.64521459
charge,22,B0044,9,
discharge,22,B0044,10,1.635664062
impedance,24,B0044,11,
charge,22,B0044,12,
impedance,24,B0044,13,
discharge,22,B0044,14,0
charge,22,B0044,15,
discharge,22,B0044,16,1.626776977
charge,22,B0044,17,
discharge,22,B0044,18,1.61597155
charge,22,B0044,19,
discharge,22,B0044,20,1.607602839
charge,22,B0044,21,
discharge,22,B0044,22,1.60033604
impedance,24,B0044,23,
charge,22,B0044,24,
impedance,24,B0044,25,
discharge,22,B0044,26,1.597870091
charge,22,B0044,27,
discharge,22,B0044,28,1.590031027
charge,22,B0044,29,
discharge,22,B0044,30,1.581631116
charge,22,B0044,31,
discharge,22,B0044,32,1.571455631
charge,22,B0044,33,
discharge,22,B0044,34,1.563220799
impedance,24,B0044,35,
charge,22,B0044,36,
impedance,24,B0044,37,
discharge,22,B0044,38,1.560677539
charge,22,B0044,39,
discharge,22,B0044,40,1.552388601
charge,22,B0044,41,
discharge,22,B0044,42,1.544459288
charge,22,B0044,43,
discharge,22,B0044,44,1.536558134
charge,22,B0044,45,
discharge,22,B0044,46,1.530725587
impedance,24,B0044,47,
charge,22,B0044,48,
impedance,24,B0044,49,
discharge,22,B0044,50,1.545242808
impedance,24,B0044,51,
charge,22,B0044,52,
impedance,24,B0044,53,
discharge,22,B0044,54,1.539714449
charge,22,B0044,55,
discharge,22,B0044,56,1.530535708
charge,22,B0044,57,
discharge,22,B0044,58,1.519973522
charge,22,B0044,59,
discharge,22,B0044,60,1.513662953
charge,22,B0044,61,
discharge,22,B0044,62,1.501287001
impedance,24,B0044,63,
charge,22,B0044,64,
impedance,24,B0044,65,
discharge,22,B0044,66,1.502381473
charge,22,B0044,67,
discharge,22,B0044,68,1.498095515
charge,22,B0044,69,
discharge,22,B0044,70,1.490654239
charge,22,B0044,71,
discharge,22,B0044,72,1.484397164
charge,22,B0044,73,
discharge,22,B0044,74,1.472532194
impedance,24,B0044,75,
charge,22,B0044,76,
impedance,24,B0044,77,
discharge,22,B0044,78,1.466314938
charge,22,B0044,79,
discharge,22,B0044,80,1.467129847
charge,22,B0044,81,
discharge,22,B0044,82,1.4593859
charge,22,B0044,83,
discharge,22,B0044,84,1.446790137
charge,22,B0044,85,
discharge,22,B0044,86,1.439066986
impedance,24,B0044,87,
charge,22,B0044,88,
impedance,24,B0044,89,
discharge,22,B0044,90,1.438989255
charge,22,B0044,91,
discharge,22,B0044,92,1.438619878
charge,22,B0044,93,
discharge,22,B0044,94,1.43134121
charge,22,B0044,95,
discharge,22,B0044,96,1.422973038
charge,22,B0044,97,
discharge,22,B0044,98,1.41501531
impedance,24,B0044,99,
charge,22,B0044,100,
impedance,24,B0044,101,
discharge,4,B0044,102,0.057217271
impedance,24,B0044,103,
charge,4,B0044,104,
impedance,24,B0044,105,
discharge,4,B0044,106,0.057358747
charge,4,B0044,107,
discharge,4,B0044,108,0.057496875
charge,4,B0044,109,
discharge,4,B0044,110,0.057630888
charge,4,B0044,111,
discharge,4,B0044,112,0.055116913
charge,4,B0044,113,
impedance,24,B0044,114,
discharge,4,B0044,115,0.067407553
charge,4,B0044,116,
discharge,4,B0044,117,0.067567653
charge,4,B0044,118,
discharge,4,B0044,119,0.05563731
charge,4,B0044,120,
discharge,4,B0044,121,0.068224333
charge,4,B0044,122,
discharge,4,B0044,123,0.056052453
impedance,24,B0044,124,
charge,4,B0044,125,
impedance,24,B0044,126,
discharge,4,B0044,127,0.068682201
charge,4,B0044,128,
discharge,4,B0044,129,0.068747554
charge,4,B0044,130,
discharge,4,B0044,131,0.056514399
charge,4,B0044,132,
discharge,4,B0044,133,0.056733072
charge,4,B0044,134,
discharge,4,B0044,135,0.069413376
impedance,24,B0044,136,
charge,4,B0044,137,
impedance,24,B0044,138,
discharge,4,B0044,139,0.059317664
charge,4,B0044,140,
discharge,4,B0044,141,0.069817073
charge,4,B0044,142,
discharge,4,B0044,143,0.057464351
charge,4,B0044,144,
discharge,4,B0044,145,0.070537744
charge,4,B0044,146,
discharge,4,B0044,147,0.058054661
impedance,24,B0044,148,
charge,4,B0044,149,
impedance,24,B0044,150,
discharge,4,B0044,151,0.07083992
charge,4,B0044,152,
discharge,4,B0044,153,0.058171836
charge,4,B0044,154,
discharge,4,B0044,155,0.058305157
charge,4,B0044,156,
discharge,4,B0044,157,0.058455927
charge,4,B0044,158,
discharge,4,B0044,159,0.058629861
impedance,24,B0044,160,
charge,4,B0044,161,
impedance,24,B0044,162,
discharge,4,B0044,163,0.058900332
impedance,24,B0044,164,
charge,4,B0044,165,
impedance,24,B0044,166,
discharge,4,B0044,167,0.059064677
charge,4,B0044,168,
discharge,4,B0044,169,0.0724058
charge,4,B0044,170,
discharge,4,B0044,171,0.072556328
charge,4,B0044,172,
discharge,4,B0044,173,0.05959223
charge,4,B0044,174,
discharge,4,B0044,175,0.07321709
impedance,24,B0044,176,
charge,4,B0044,177,
impedance,24,B0044,178,
discharge,4,B0044,179,0.059841008
charge,4,B0044,180,
discharge,4,B0044,181,0.073443471
charge,4,B0044,182,
discharge,4,B0044,183,0.073737396
charge,4,B0044,184,
discharge,4,B0044,185,0.060323125
charge,4,B0044,186,
discharge,4,B0044,187,0.07409612
impedance,24,B0044,188,
charge,4,B0044,189,
impedance,24,B0044,190,
discharge,4,B0044,191,0.060717151
charge,4,B0044,192,
discharge,4,B0044,193,0.060828442
charge,4,B0044,194,
discharge,4,B0044,195,0.060928844
charge,4,B0044,196,
discharge,4,B0044,197,0.061220387
charge,4,B0044,198,
discharge,4,B0044,199,0.061336776
impedance,24,B0044,200,
charge,4,B0044,201,
impedance,24,B0044,202,
discharge,4,B0044,203,0.061502196
charge,4,B0044,204,
discharge,4,B0044,205,0.061543646
charge,4,B0044,206,
discharge,4,B0044,207,0.061368283
charge,4,B0044,208,
discharge,4,B0044,209,0.061633509
charge,4,B0044,210,
discharge,4,B0044,211,0.061981031
impedance,24,B0044,212,
charge,4,B0044,213,
